"","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues","predValues"
"DC-2010-001-A",-0.475581160622068,-0.122301160453639,-0.35078219437579,-0.0973527511784062,-0.584257900172545,0.0124442166513957,-0.349304710503261,-0.743780890738384,-0.498722550810346,-0.681906791371995,-0.475899670234846,-0.460123222981222,-0.327164229475993,-0.361833412153112,-0.525338908834003,-0.272589189005539,-0.738708988793148,-0.524846694183248,-0.312536338817004,-0.214469743121509,-0.417687669209153,-0.254665127024731,-0.459213292443027,-0.2693933932277,-0.108626403480317,-0.328105510140761,-0.145236688892781,-0.270404082581403,-0.0880728363625028,-0.53508393723567,-0.0349884697604257,-0.459791994913001,-0.854402368166394,-0.3528707032106,-0.238960704322327,-0.182569072830148,-0.279983236558704,-0.126036755581997,-0.530406712014919,-0.186859673235845,-0.237339714096995,-0.449705873975734,-0.320276827362392,-0.765030612316362,-0.145277120980076,-0.202241850123911,-0.282389691560626,-0.784472507714499,-0.35139726838873,-0.30238787792895,-0.340824861215951,-0.552372027199936,-0.403895812860076,-0.124629339860898,-0.266416177880778,-0.310529477219745,-0.18851374038516,-0.36834857897534,-0.204381733812444,-0.237606824023786,-0.723174966114695,-0.491102936762782,-0.297232266423445,-0.168281249566424,-1.17072668862844,-0.0246169971211791,-0.939100157571931,-0.489389492354654,-0.650855626411466,-0.215152897542138,-0.17069084859291,-0.275856799905769,-0.317268909636011,-0.270477285889399,-0.329103505729824,-0.581722651220018,-0.284566820081773,-0.251332177624064,-1.01281070069274,-0.367512311348468,-0.265027506373663,-0.276338481901597,-0.468215143916567,-0.248203464251097,-0.406153599794275,-0.0625371254548834,0.0351048586354861,-0.940546216586793,-0.392775363884796,-0.342074511405899,-0.127262819309758,-0.458186204291536,-0.385912334940222,-0.410609944227735,-0.366786502314804,0.156153097092506,-0.398788537188342,-1.10635410115638,-0.353574441490997,-0.329451442282397
"DC-2010-001-E",-0.282276277402507,-0.543069690867372,-0.699494633649116,-0.242369648797407,-0.450624579366744,-0.173583474914814,-0.353991904079163,-0.21676751906083,-0.308061660409597,-0.228212072906495,-0.472052838847679,-0.607594969567341,-0.239387421399948,-0.173556730073596,-0.45297814242975,-0.684550277308034,-0.23079840151722,-0.290749961634045,-0.412170854846887,-0.54866874146534,-0.311874791705967,-0.0514139183673979,-0.28588837403926,-0.297899943920705,-0.394403859415525,-0.612448898291046,-0.47916901951865,-0.477782544610879,-0.592805470143024,-0.255342320366779,-0.487845614348642,-0.382387296213348,-0.425116677564509,-0.352247989632842,-0.345056512175944,-0.205092512335174,0.0316061889091877,-0.559550885229241,-0.448391871621023,-0.362769969975543,-0.476783827122824,-0.214734446623797,-0.323114372067648,-0.573282436535193,-0.252077259815662,-0.195143587892285,-0.265260928414593,-0.297321663779345,-0.549912363167326,-0.269837291442996,-0.183847152440913,-0.379292391014649,-0.263267659587255,-0.44364647776567,-0.23687938462798,-0.442339766470954,-0.342709370138063,-0.463329170464167,-0.190119687657421,-0.679524267478708,-0.381879295510257,-0.350368847652762,-0.413503416963937,-0.356021725823526,-0.586970208468463,-0.389406933529271,-0.474185870066048,-0.434835350293056,-0.443353789210599,-0.497133198430823,-0.315212435631308,-0.224945106647326,-0.641809978888538,-0.264097677642799,-0.518220221286941,-0.518805663562944,-0.285389431822632,-0.300540061554456,-0.249732434619555,-0.163081569928645,-0.291858791793017,-0.287037704213922,-0.414610686992841,-0.243285551635294,-0.329527791894644,-0.125008459161644,-0.688683653759676,-0.340777255519478,-0.74844375981951,-0.0988885385020171,-0.531709896079811,-0.347667603650901,-0.322640589385383,-0.618471005297441,-0.505462436781503,-0.464061536895043,-0.379997337872741,-0.406179895390124,-0.209369063065896,-0.260889782260413
"KY-2009-001-B20-e",-0.425227332483077,-0.315802613320077,-0.361232643648872,-0.276851166944399,-0.331851912277455,-0.451400495166858,-0.316211662506081,-0.418611258150537,-0.305729596340145,-0.175676930078706,-0.220053845750619,-0.334370338266823,-0.195890250953048,-0.327567623781172,-0.30491154798099,0.00523846021034138,-0.384128871136967,-0.362149426248141,-0.18131061228268,-0.31983772007003,-0.396575782331014,-0.350840275637416,-0.314208733818108,-0.43401385382636,-0.337118188002922,-0.197093135397761,-0.336712623609249,-0.254955843679916,-0.323269988203208,-0.5890124363004,-0.151890189188121,-0.175741802056417,-0.320093450668574,-0.303540180875936,-0.191067258014267,-0.412125880399495,-0.104763797951699,-0.192917669846571,-0.32778505607351,-0.189486354654607,-0.513007369672209,-0.242448076155973,-0.299478341176638,-0.456811664631299,-0.331199631745289,-0.156625560719389,-0.277573688478057,-0.269747226078098,-0.303267858272234,-0.236922514108792,-0.193062018741164,-0.242965358229341,-0.442323619115226,-0.31435553576516,-0.349702691202201,-0.190152731403611,-0.215642469994078,-0.328522148338867,-0.200048151973241,-0.195252642623304,-0.293010417138031,-0.260087402113038,-0.315876740211582,-0.335936360399844,-0.193614167858084,-0.281802253278447,-0.193292402895549,-0.0499327995924012,-0.235197280928925,-0.254326330512264,-0.262490122288053,-0.265830141666406,-0.285933578569507,-0.20365818640357,-0.244884400639998,-0.310143809932924,-0.119420628661449,-0.298684226736298,-0.433805217495918,-0.25059784457957,-0.274503065998144,-0.370125686453706,-0.419184216085589,-0.788570676057999,-0.235471072825506,-0.222122439469017,-0.262089799045876,-0.292251842399377,-0.291350984445487,-0.283231640977418,-0.376148407939076,-0.38141334625081,-0.801265285348959,-0.366495194572416,-0.433109044779371,-0.309939112133293,-0.368821976603836,-0.157545700024269,-0.206790676999323,-0.376417410290251
"KY-2009-001-C",1.77290421245637,1.83975344221054,2.35196048033563,1.85677387008071,2.07329611522355,1.87114506638444,2.53789312470543,1.4578843798667,1.85982855682448,1.78586639497993,1.57781111097036,2.56815353149753,1.88416198406689,1.98634780655497,1.98327262931032,2.36694258750771,1.86248550398651,2.1498653755285,2.28250693335051,2.14284646146206,2.14214524088307,1.38338195319054,2.73623590514141,2.21326592936572,1.70213262895586,0.101475216543936,1.65946185765156,1.84650565565549,3.19842301018755,1.79418114861086,0.246126228167666,0.0945931296265962,2.58322186806737,2.02908829147497,2.16997905384693,2.41526555446734,1.90871538314906,1.60894765268215,1.7866816502469,2.03602949869371,1.37695685176722,1.87408985575316,1.96831492247566,1.53492057237908,2.04428882760382,2.07639911121808,2.11271268973867,2.84425637142635,0.845695155284756,1.88003619543653,1.45831631026279,1.35312803320341,1.88759887007522,2.40486004498644,1.38641625089357,2.81934356125638,1.77717668091156,1.98091829150938,2.6889361402978,1.90584510886502,1.85014405717855,0.413299656743123,1.60372554348581,2.26800368676424,2.16278757545733,1.84076808037756,2.65442228196143,1.77199427698011,1.19103148192456,1.6340925540742,1.89621560122625,2.32004406140102,2.72458484416919,2.15044217515766,-0.174805781925186,2.40993277752347,1.87227092305173,2.02341440636954,2.39899991676383,0.0607331399203563,2.16016695144185,1.50361923248175,1.77148950037228,2.1817410497745,1.75279491310066,0.110326448350926,2.03260997445568,1.90005043192479,0.122379010303774,1.98520673134696,2.80334195166333,1.71559552535262,1.79483002550034,1.78753687172406,0.140820892766854,1.60542268504438,2.19245312621167,2.24215988741121,2.03797096024243,0.0680133552649971
"KY-2009-001-D",-1.02053331516414,-0.723041699340553,-0.720926366676191,-0.664178779558566,-0.762089336226705,-0.588018166800249,-0.616122738981847,-0.849564353913065,-0.759476725227317,-0.70487332769461,-0.511849885907977,-0.633857797845567,-0.636848984195465,-0.812664406056088,-0.805373441142367,-0.659020663762029,-0.430117218668778,-0.739246585905187,-0.542522156808816,-0.607665699763912,-0.589360002584458,-0.627972245311547,-0.840766111007257,-0.654674966967537,-0.733668050581567,-0.739747642208781,-0.617061110302212,-0.565389407215879,-0.622490842242193,-0.693615819314977,-0.671327809118849,-0.824288078359018,-0.62782285750974,-0.695198795420261,-0.756007605835841,-0.746977272767629,-0.863186610244488,-0.744298534848743,-0.764419467380818,-0.441635380736499,-0.617738717384357,-0.62289349721659,-0.682373600917983,-0.820805505315342,-0.659061988813139,-0.614373567531371,-0.732233434045455,-0.541723639597369,-0.727681949329018,-0.705971154566269,-0.663338548044312,-0.529104132927257,-0.605595502112156,-0.752030337511799,-0.807010540037973,-0.672349314809297,-0.635032527318522,-0.451220520257676,-0.668286880306633,-0.719962901973862,-0.825380940423975,-0.578433948668818,-0.692625075725159,-0.829803936814083,-1.02154577614429,-0.748284001110603,-0.683100703232317,-0.791261574959086,-0.630406918167493,-0.659149323911398,-0.701594756585706,-0.571220489593088,-0.690523242766198,-0.597909417641873,-0.50562232401632,-0.667881644177973,-0.706410298971915,-0.668215130349461,-0.667401239864417,-0.532070272561873,-0.758064435077708,-0.664036747613729,-0.47177984421234,-0.848248038452585,-0.651423665423064,-0.711872217938096,-1.00886401907001,-1.11185066198605,-0.740242844950313,-0.700831311935243,-0.702052389124253,-0.786267863346237,-0.699868613716672,-0.674462724861242,-0.735363804176476,-0.787427936663568,-1.26086963856028,-0.677543148649379,-0.585760965289164,-0.720860463628886
"NC-2010-001-009",1.69044443621503,0.917217901272009,-0.6763844283785,0.987317038645651,1.09815167253928,1.03806582464464,0.250842660743397,1.6548871945807,1.05222125980587,0.679560168131998,0.815699769801106,1.98668358911337,0.882913116584912,0.964765802126583,0.879899071619882,-0.539471135047067,-0.46821131733727,1.14744532336984,0.753868516758496,1.80364447444456,0.79047687177276,0.855165127016985,0.906597491564142,0.828717357743786,0.597752638670013,0.601266566286413,-0.57766167374492,0.686299256153244,0.917006003406043,0.462811657775941,0.0822448129855449,0.856987480415004,0.705939986076302,-0.641580195428942,0.824248514368559,0.238537121509869,1.4820703390451,1.7713704731536,0.921417344887773,0.731424114165755,0.970161964355328,1.60617180862332,1.33377012619484,0.562728418434028,-0.478110503187665,0.60435774481377,0.919383580049644,0.988676908273114,1.15227689773368,1.95163062704592,1.47565576550619,0.538489125330839,1.11612392203562,0.603295753192037,1.04509996423924,0.869607609634383,1.21391662548369,0.839053205608651,1.05364543160046,0.487745082345347,0.780792063023783,-0.53195107961616,0.801502274774474,1.43926509518329,0.464242446781099,0.809615682048702,1.07910367867547,1.81218166117967,0.615193228305343,0.823889784145428,0.9378311996068,1.08172777471197,0.744497814581996,0.837574208409657,0.638841888939195,1.09289540974207,-0.601697744108753,0.95185593311188,1.01681076050704,0.630580972791078,1.35415588268861,0.808781225086816,0.964869946619811,0.744509886141022,0.609421022813644,1.68552910385185,0.743626172289807,1.14165616800967,0.30022725089634,0.879848642894752,0.796096107816619,0.469692949144346,0.938911965508227,1.76472406283342,0.839148804053815,0.724607188462478,0.612513550571971,0.525459143115004,1.02508447393005,0.876531868499276
"NC-2010-001-010",-1.78727892931279,-1.55569865227373,-1.54575275842812,-1.63065300085415,-1.6668763516188,-1.1688819439874,-1.43604445027795,-1.26963879379975,-1.24033807077934,-1.45094603734034,-1.55937793462416,-1.51044457987302,-1.54900897214254,-1.66706952324357,-1.37427637467426,-1.56939113274835,-1.46081235465722,-1.27836108575945,-1.27485892864291,-1.42118877658345,-1.44789498326772,-1.87233646959156,-1.7072000619516,-1.36924552330023,-1.45151840293543,-1.61420379618604,-1.21319618169552,-1.58875891532588,-1.3494821896461,-1.38077948038205,-0.41416528291006,-1.57220373585248,-1.31737453782631,-1.46387745306158,-1.65692151841715,-1.82831573274966,-1.12305071944027,-1.61071938127494,-1.03336899980111,-0.730808404418103,-1.57100385538334,-1.49934914709736,-1.59810109491799,-1.45270199473757,-1.59060952535248,-1.20723368470855,-1.4049318956275,-1.18899468561108,-0.806291723452267,-1.71928925319045,-1.73562418501073,-1.40620331691488,-1.81178906720858,-1.5075452883857,-1.4222107697794,-1.4789924695596,-1.02214157097591,-0.82417762874348,-1.69363339298322,-1.42787056560796,-1.62011334474985,-1.22947474074702,-1.49200563315735,-1.25384102556036,-1.60521002204024,-1.63158330685017,-1.63915474272848,-1.41010424737615,-1.2998001632626,-1.50900284138501,-1.54491595587081,-1.52153864483813,-1.56313854594674,-1.50217816189284,-1.43274100049884,-1.28558450053536,-1.45262765764479,-1.64336551382769,-1.54757073221173,-1.87684955944658,-1.38042694246256,-1.48623741177739,-1.50405071229907,-1.33241499363316,-0.918265648122837,-1.31169080882739,-1.47661458522926,-1.85056177383513,-1.45752203962929,-1.6555768680285,-1.04333708203581,-0.89483562499821,-1.40426837862289,-1.2450482783661,-1.61038832648575,-0.881586939741685,-1.2257911014802,-1.76506015119446,-1.32176802105415,-1.55731841103294
"NC-2010-001-5-B18-a",1.48544945915521,1.61334257935322,1.03358187371578,3.65494799123674,1.53075935348135,1.77772206792322,1.91713833357649,3.17935086005688,1.97460314989196,3.48902245752201,1.69468299671495,1.04559253414732,1.49631577009106,1.20109248316936,1.40211495255224,1.3950174971438,3.52764008765316,1.47048755843691,-1.04851989014947,1.23372821205466,1.05662062531667,1.26513799837089,1.2260697608302,1.96028135934398,1.2940694727077,1.17195701345388,1.90794873025127,-1.41167009955878,2.26608953638344,-0.913681096250421,-0.457638596075666,1.6319468517913,2.63718578275667,1.80336541010026,1.57049265635576,1.39341737596827,1.34355086108216,1.91975004418012,1.27115855314313,2.00673807915774,0.999245576920563,1.83634416001427,1.63656566784147,1.94419388019145,1.10356880347316,2.00270175783829,1.01999830146385,3.1088081488745,2.0426423108611,1.11026760470467,1.25224846788106,1.51778218931298,2.75274309878083,2.3996280092875,1.90534961558998,2.13817561565871,1.40300474965141,1.68243861907125,2.8676915002686,2.13838191250073,2.03811782652344,1.47585217602302,1.94513221165295,1.30415886392349,-1.52244748362348,1.5841245324735,1.9580431173054,1.57682320465961,1.24667070302154,1.38494355345189,-1.12407421989709,0.583671762979616,1.82082732777785,1.83828118180529,-1.06481470813822,1.93232354685458,1.15798024683937,1.59179287582674,1.58702109373713,0.998670116140655,1.78879639115474,1.33184427832196,1.79936701125719,-1.09950427400337,2.43770737729546,2.02226426602328,1.1809819425829,1.46806785421661,-0.9275821314675,1.62037538722233,1.3790722144827,1.53514094697687,1.75246963597571,2.17006593212004,1.37839533838597,2.05645240205048,1.33945309870396,-1.36707377489628,1.95248188148479,1.80870567208471
"NC-2010-001-5-C",-0.224518656976469,-0.296876823563802,-0.194244891882617,-0.26998500812061,-0.182302577560054,-0.306608284635162,-0.400542529559745,-0.328074203541084,-0.434461285297703,-0.342990525282832,-0.362233884994589,0.0336497000242256,-0.315211384480609,-0.380858413282731,-0.355116502107074,-0.371994255120184,-1.0147046232181,-0.428739581256734,-0.44358227715064,-0.453971092979251,-0.299147325044161,-0.714596002257897,-0.45744989113164,-0.251652308891365,-0.286069165842523,-0.335523383654633,-0.214436066750295,-0.247796714848697,-0.261828953140486,-0.35557636288191,-0.360559352103977,-0.4006748033614,-0.355999327313977,-0.195576958401331,-0.285773938202025,-0.426408677847445,-0.920266515291659,-0.315441224236298,-0.383875390756021,-0.342520385489984,-0.370770661342892,-0.452279852531485,-0.376457010887004,-0.337149270473897,-0.445764261116669,-0.313113202753704,-0.245077516343373,-1.05298695356763,-0.311786040958192,-0.106074274467727,-0.138004249679586,-0.30663838497415,-0.144742195937706,-0.216341320084183,-0.285045173104169,-0.468516060436529,-0.152876869571725,-0.929195496235244,-0.320620415935737,-0.823247363650222,-0.43581423814962,-0.915997095671965,-0.405707837551736,-0.216111566330876,-0.426775991227072,-0.422732049915145,-0.251703266637924,-0.342895426171271,-0.505210177444689,-0.403874350078231,-0.338290295845473,-0.305303993277748,-0.333181801339482,-0.0820601910353358,-0.331841563478655,-0.23381894455097,-0.245973594002847,-0.330290233938791,-0.273106458239778,-0.319581072248629,-0.118917921947172,-0.185299630472514,-0.443921690041854,-0.0824293369587548,-0.622040719768669,-0.36900027728151,-0.214929122891812,-0.305299188244099,-0.264512590991616,-0.771835526077316,-0.298577177482116,-1.04466128932452,-0.170741206580311,-0.260556397387608,-0.361412861673161,-0.0965659195570406,-0.12002443858065,-0.10015901219183,-0.368803217121996,-0.386756336155027
"NC-2010-001-B",-0.842427866189157,-0.832379974442689,-0.848050436714782,-0.730398323979189,-1.04346792196915,-0.698043628877955,-0.881207862457688,-0.645971016918345,-0.744962183601187,-0.707300888473433,-0.52229394111099,-0.689175582201056,-0.730140845660556,-0.70793738134801,-0.811708663849622,-0.77725575440586,-0.773953805120625,-0.704315869082516,-0.597485620665332,-0.974618573532063,-0.968911913343674,-0.71769626372186,-0.925007650031502,-0.773619227867847,-0.748068653064002,-0.786278925827297,-0.86655067277392,-1.89668491962168,-0.402178085358564,-0.743082630362443,-0.955723001474009,-0.869098136359684,-0.716220139187324,-0.850325412614161,-0.867066268796032,-0.676764925643515,-0.864390353511641,-0.726930486406553,-0.738436756037133,-0.921660255147674,-1.13884153984972,-0.875131710247281,-0.764688426616081,-0.813447580954815,-0.744324516240022,-0.927889877398398,-0.756695786595238,-0.793661302276642,-0.779092214734734,-0.723081160145718,-0.639741317645452,-0.783341617882846,-0.881027153338704,-0.716235186624293,-0.788018735557058,-0.678325173813552,-0.798414938084647,-0.69314931586797,-0.798564907128892,-0.937664391615586,-0.793014572905734,-0.827607508370276,-0.858038903794674,-0.794984238604434,-0.799636337273091,-0.922038781124471,-0.947456283226506,-0.737476250887045,-0.919200773855175,-0.894290301542435,-0.931488265897299,-0.926851693147777,-0.682119334533677,-0.76185186155537,-0.874875047644417,-1.61124744703994,-0.804251981953651,-0.746435001567846,-0.79769868014188,-0.802377982856597,-0.769156901225569,-0.650176360427007,-0.825487198057767,-0.717827810310767,-0.695853657949218,-0.78842285176546,-0.681894299249266,-0.867342482055394,-0.635646868030259,-0.900834504082859,-0.541695658075442,-1.45928245574385,-0.767330904083438,-0.714961129873412,-0.830839977038234,-0.821932522266804,-0.700068279060446,-0.785213235942696,-0.824029942245651,-0.953758105585489
